372.25	14.3639576
373.04	12.40690589
373.83	13.22269807
374.62	13.22027717
375.41	12.6
376.20	12.97423049
376.99	13.3745583
377.78	13.0486158
378.57	14.59537572
379.35	13.96185116
380.14	13.06431664
380.93	14.3018746
381.72	12.79816514
382.51	13.37705918
383.30	12.98228969
384.09	13.13924831
384.88	14.12507702
385.66	15.00602047
386.45	13.43346435
387.24	13.90180128
388.03	13.94202032
388.82	14.8827884
389.60	13.06921676
390.39	14.16617733
391.18	14.59584926
391.97	12.66487543
392.76	14.00536324
393.54	13.45783133
394.33	14.42261038
395.12	13.87074195
395.91	13.52267415
396.69	14.28414581
397.48	13.38294092
398.27	13.49004169
399.05	13.43486875
399.84	14.48995363
400.63	12.45288099
401.41	13.57374392
402.20	14.63842418
402.99	12.80356179
403.78	14.31419458
404.56	14.09875877
405.35	14.25043579
406.13	13.65443425
406.92	14.33372297
407.71	12.47958628
408.49	12.96539067
409.28	13.64650471
410.07	13.72250819
410.85	13.26789838
411.64	13.91603732
412.42	14.15977362
413.21	13.52423852
413.99	13.26322931
414.78	14.29684023
415.57	13.35886214
416.35	13.76532002
417.14	13.64157871
417.92	14.28410626
418.71	13.91138102
419.49	13.94127733
420.28	13.46314036
421.06	13.78163878
421.85	13.73144399
422.63	13.94436519
423.42	13.23953824
424.20	13.72219348
424.99	13.58954041
425.77	13.11496634
426.55	14.81818182
427.34	14.39541687
428.12	13.45983134
428.91	13.37303189
429.69	13.07066296
430.48	14.030072
431.26	13.57731959
432.04	13.96620278
432.83	13.90369242
433.61	13.83666275
434.39	13.33005894
435.18	13.88237593
435.96	13.17288802
436.75	13.39888756
437.53	13.56975381
438.31	13.13962713
439.09	14.68470222
439.88	13.18752307
440.66	12.83686669
441.44	14.26335175
442.23	13.7908374
443.01	13.85460856
443.79	14.25087788
444.58	13.25049702
445.36	13.57837181
446.14	13.97089836
446.92	13.76982426
447.71	13.99782135
448.49	13.19848011
449.27	13.04300132
450.05	13.63735307
450.83	12.96814464
451.62	14.97456549
452.40	12.79193206
453.18	14.23739237
453.96	12.93901968
454.74	13.61698183
455.53	14.31458699
456.31	13.2950383
457.09	13.864
457.87	12.58069474
458.65	13.17414884
459.43	13.0693816
460.21	13.17518248
460.99	14.10274964
461.78	13.75912409
462.56	13.980121
463.34	13.62629247
464.12	13.74528028
464.90	13.73053188
465.68	14.34475503
466.46	13.61491629
467.24	14.77096874
468.02	13.94456624
468.80	13.78682293
469.58	13.90850722
470.36	13.41208615
471.14	13.42753394
471.92	14.05180841
472.70	14.33014354
473.48	13.352
474.26	13.64864865
475.04	13.74418605
475.82	13.8820827
476.60	14.06678866
477.38	14.07660938
478.16	13.68592467
478.94	14.19744515
479.72	13.23136522
480.50	13.01794669
481.28	14.25523662
482.05	13.35511145
482.83	13.80030372
483.61	14.23334191
484.39	13.7357775
485.17	13.78080415
485.95	14.26982465
486.73	13.89917968
487.51	14.34624697
488.28	13.71627146
489.06	13.64434243
489.84	13.6270211
490.62	14.22139097
491.40	13.93385431
492.18	14.10987483
492.95	13.59721083
493.73	13.92534865
494.51	13.66722084
495.29	14.15286451
496.06	13.67388363
496.84	13.85714286
497.62	13.80272109
498.40	14.12496505
499.17	13.87065901
499.95	14.30888575
500.73	14.08563135
501.51	14.35171605
502.28	13.69172932
503.06	14.12710567
503.84	14.30211203
504.61	13.89418494
505.39	13.57325247
506.17	14.29396239
506.94	13.45533699
507.72	13.86725089
508.50	13.59309455
509.27	13.63711002
510.05	14.11850178
510.83	13.78009631
511.60	13.70003148
512.38	13.31819605
513.15	13.63706923
513.93	14.04450669
514.71	13.99124132
515.48	13.49359929
516.26	13.26872632
517.03	14.50398583
517.81	13.37275577
518.58	12.80757534
519.36	14.45708802
520.13	13.6272411
520.91	13.8024268
521.68	13.18559917
522.46	14.00477507
523.23	14.41278925
524.01	13.84624907
524.78	13.33456516
525.56	14.24944266
526.33	13.79331531
527.11	14.06211937
527.88	13.99975056
528.66	14.33606767
529.43	14.04487011
530.21	13.33823137
530.98	13.55095972
531.75	13.00273598
532.53	13.88421643
533.30	13.63444788
534.08	14.40641863
534.85	13.60849729
535.62	13.52223816
536.40	13.91891892
537.17	13.59523126
537.94	13.97581792
538.72	13.41309824
539.49	13.65721435
540.26	13.74895046
541.04	13.65208968
541.81	14.47368421
542.58	13.59939344
543.36	13.42475387
544.13	13.703756
544.90	13.61298854
545.68	13.80139983
546.45	13.58033858
547.22	13.77458396
547.99	13.42327404
548.77	13.6611619
549.54	13.53073463
550.31	13.44109832
551.08	13.9037037
551.85	14.034704
552.63	13.34241468
553.40	13.83481248
554.17	13.60304685
554.94	13.50237497
555.71	13.23364224
556.49	12.90749512
557.26	13.27245262
558.03	12.88652864
558.80	13.71439979
559.57	13.36310317
560.34	13.3770188
561.11	13.42772175
561.89	13.29733164
562.66	13.3277934
563.43	13.23977648
564.20	13.12298537
564.97	13.06044092
565.74	13.48238482
566.51	13.74602008
567.28	13.82324572
568.05	14.02794654
568.82	13.86097152
569.59	13.56401792
570.36	13.90756303
571.13	12.99013853
571.90	13.8720578
572.67	13.64537188
573.44	13.55380398
574.21	13.31915383
574.98	13.88141672
575.75	13.23923231
576.52	13.11990302
577.29	13.52960454
578.06	13.39227598
578.83	13.66449511
579.60	13.4648097
580.37	13.38812301
581.14	13.87140759
581.91	13.97743738
582.68	13.04500703
583.45	13.77815428
584.22	13.59007317
584.98	13.23529412
585.75	13.34469328
586.52	13.38640359
587.29	13.73716831
588.06	13.5058575
588.83	13.6507177
589.60	13.55603856
590.36	13.52428277
591.13	13.39939884
591.90	13.18963905
592.67	13.23968639
593.44	12.92626728
594.20	13.30287679
594.97	13.12194681
595.74	13.04957481
596.51	13.78210886
597.27	13.58204992
598.04	13.41452613
598.81	14.19769743
599.58	13.45139743
600.34	13.38108631
601.11	13.36472452
601.88	13.89758303
602.65	14.4242477
603.41	13.65083462
604.18	13.01807948
604.95	13.83167314
605.71	13.75824734
606.48	13.71263984
607.25	13.83341654
608.01	13.73413549
608.78	13.6772225
609.55	13.86044591
610.31	13.94669441
611.08	13.91665323
611.84	13.81863294
612.61	13.84863758
613.38	13.77055599
614.14	13.88543448
614.91	13.96706355
615.67	13.88120486
616.44	13.75169402
617.21	13.75916779
617.97	13.8197838
618.74	13.74868559
619.50	13.89620846
620.27	13.83948097
621.03	13.66308608
621.80	13.55778967
622.56	13.83439943
623.33	14.05291684
624.09	13.59834107
624.86	13.78550441
625.62	13.94102816
626.39	13.79322127
627.15	13.81390593
627.92	13.94708203
628.68	13.88210555
629.44	14.30441789
630.21	13.92231582
630.97	14.40256988
631.74	13.90865955
632.50	13.94249576
633.26	14.25925926
634.03	14.12930474
634.79	14.04303147
635.56	13.46055164
636.32	14.04303147
637.08	13.92816564
637.85	13.94212342
638.61	13.90591089
639.37	14.21655487
640.14	13.74766355
640.90	13.8500437
641.66	14.39863608
642.43	14.04518329
643.19	14.04656592
643.95	14.27483242
644.71	14.08737392
645.48	14.34753662
646.24	14.6286504
647.00	14.32930442
647.76	14.19429043
648.53	14.41935484
649.29	13.98295121
650.05	14.56444968
650.81	14.42475305
651.58	14.66678277
652.34	14.39725712
653.10	14.41243582
653.86	14.32730356
654.62	14.74846283
655.39	14.41092428
656.15	14.77184196
656.91	14.80982742
657.67	14.50875647
658.43	14.69146006
659.19	14.62914342
659.95	14.32565968
660.71	14.86596044
661.48	14.74975938
662.24	14.41582581
663.00	14.47340482
663.76	14.78653704
664.52	14.84350383
665.28	14.98110633
666.04	15.0639346
666.80	14.73890339
667.56	14.52257395
668.32	15.00102659
669.08	14.66377993
669.84	14.4919051
670.60	14.847793
671.36	14.85200846
672.12	15.34750985
672.88	15.00302633
673.64	15.29474109
674.40	15.58108243
675.16	15.42457989
675.92	15.37267081
676.68	15.19472176
677.44	15.36502127
678.20	15.48157248
678.96	15.13615437
679.72	15.11228342
680.48	15.22502164
681.24	15.62712688
682.00	15.56658596
682.75	15.52784504
683.51	15.47711216
684.27	15.40845747
685.03	15.77866873
685.79	15.5952037
686.55	15.65813354
687.31	15.65083135
688.06	15.17865628
688.82	15.32985622
689.58	15.71783338
690.34	15.95669403
691.10	15.94000945
691.86	15.83043356
692.61	15.86605402
693.37	16.24404595
694.13	16.05078161
694.89	16.06114615
695.64	16.08300612
696.40	16.02377266
697.16	16.59076272
697.92	15.94351674
698.67	16.01622009
699.43	16.35007707
700.19	15.90909091
700.94	16.93898796
701.70	16.63460678
702.46	16.42997062
703.21	16.25827815
703.97	16.18014083
704.73	16.19435875
705.48	16.14751242
706.24	16.22845014
707.00	16.92609578
707.75	16.45106862
708.51	16.56605576
709.27	16.4927979
710.02	16.17924124
710.78	16.90415062
711.53	17.12713099
712.29	16.47203309
713.05	16.71597633
713.80	17.05869843
714.56	16.42711778
715.31	16.912835
716.07	16.75565997
716.82	16.67861662
717.58	17.00614912
718.33	17.05022714
719.09	17.17853165
719.84	17.21111965
720.60	17.16471992
721.35	16.90581623
722.11	17.19302025
722.86	17.14914906
723.62	17.16954634
724.37	17.36363636
725.13	17.53210853
725.88	17.61203585
726.64	16.92102816
727.39	17.44567533
728.14	17.00811016
728.90	17.53244
729.65	17.51118049
730.41	17.6895685
731.16	17.3843268
731.91	17.50980065
732.67	17.76124969
733.42	17.86131753
734.18	17.7253843
734.93	18.06125869
735.68	17.76201506
736.44	17.89540921
737.19	17.91361278
737.94	17.89401382
738.70	17.88453522
739.45	18.30331323
740.20	18.02643573
740.95	18.0343117
741.71	17.96182827
742.46	18.20112146
743.21	18.24746934
743.96	17.96236342
744.72	18.50028137
745.47	18.48649738
746.22	18.14235416
746.97	18.46711528
747.73	18.60944378
748.48	18.27694385
749.23	18.55729043
749.98	18.1702544
750.73	18.5106133
751.49	18.55680137
752.24	18.97264508
752.99	19.04550713
753.74	18.92832423
754.49	18.65368557
755.24	18.82888671
755.99	18.67363766
756.75	18.86514507
757.50	19.12094065
758.25	19.04348148
759.00	19.19227103
759.75	19.38473349
760.50	19.13941789
761.25	18.96200814
762.00	19.3435207
762.75	19.72416968
763.50	19.23171503
764.25	19.36310395
765.00	19.54658988
765.75	19.66089466
766.50	19.38421955
767.25	19.59515143
768.00	19.46825883
768.75	19.47782353
769.50	19.71876053
770.25	19.61461461
771.00	19.87985702
771.75	19.83159503
772.50	19.92221119
773.25	19.71893784
774.00	19.82466983
774.75	20.11361417
775.50	19.78427613
776.25	20.13698193
777.00	19.85898007
777.75	20.09898136
778.50	20.21065558
779.25	20.20590617
779.99	20.51484719
780.74	20.57399297
781.49	20.27792932
782.24	20.46581222
782.99	20.54747571
783.74	20.65000294
784.48	20.44395924
785.23	20.57697842
785.98	20.50680098
786.73	20.61620015
787.48	20.85000822
788.23	20.57768064
788.97	20.38546779
789.72	20.95463336
790.47	20.50610597
791.22	20.97520124
791.96	20.87445908
792.71	20.66661886
793.46	21.11420809
794.21	21.45495847
794.95	20.80487375
795.70	21.3238786
796.45	21.3251812
797.19	21.46876933
797.94	21.17901752
798.69	21.43707317
799.43	21.53678835
800.18	21.33700317
800.93	21.50664616
801.67	21.69250277
802.42	21.39007313
803.17	21.65545019
803.91	21.58600261
804.66	21.22761939
805.40	21.61410169
806.15	21.65402632
806.90	21.66478856
807.64	22.02102623
808.39	21.61451143
809.13	22.01645148
809.88	21.75191816
810.62	22.19013937
811.37	21.82530316
812.12	22.20453554
812.86	22.03520781
813.61	21.9667602
814.35	22.17551348
815.10	22.2888545
815.84	22.05699687
816.59	22.40829457
817.33	22.40915302
818.08	22.35062477
818.82	22.52236752
819.56	22.59235634
820.31	22.54731043
821.05	22.73314166
821.80	22.65813553
822.54	22.60348584
823.29	22.68145944
824.03	22.57914339
824.77	22.81373363
825.52	22.73891318
826.26	22.84275649
827.01	22.98483689
827.75	22.6972333
828.49	23.03565888
829.24	23.03584466
829.98	23.03132199
830.72	23.19191708
831.47	23.29804803
832.21	22.98257267
832.95	23.39342654
833.70	23.32046459
834.44	23.28613037
835.18	23.08244928
835.93	23.38942049
836.67	23.22741624
837.41	23.29546642
838.15	23.51527935
838.90	23.30082712
839.64	23.50481034
840.38	23.62052127
841.12	23.40415922
841.86	23.47050687
842.61	23.68279095
843.35	23.49281322
844.09	23.44963504
844.83	23.47894747
845.57	24.00812412
846.32	23.69657183
847.06	23.66749478
847.80	23.57354959
848.54	23.75503513
849.28	23.9394139
850.02	23.93664778
850.76	24.05826195
851.51	23.55555759
852.25	23.93309685
852.99	23.92383955
853.73	23.87701602
854.47	23.98294619
855.21	23.7879881
855.95	23.96747779
856.69	24.11549176
857.43	24.01613954
858.17	23.90510949
858.91	24.10280638
859.65	24.17496695
860.39	24.1399232
861.13	24.02856947
861.87	23.90722455
862.61	24.21052184
863.35	24.07276415
864.09	24.16251467
864.83	24.28822333
865.57	24.31348208
866.31	24.43102284
867.05	24.19319205
867.79	24.39963029
868.53	24.09469506
869.27	24.39803937
870.01	24.10362569
870.75	24.4482615
871.49	24.47678949
872.23	24.65256294
872.96	24.33523789
873.70	24.34972567
874.44	24.21193489
875.18	24.42956619
875.92	24.52979021
876.66	24.3702809
877.40	24.32023829
878.13	24.37249486
878.87	24.36307633
879.61	24.46427246
880.35	24.57012874
881.09	24.5345735
881.82	24.42599952
882.56	24.64433275
883.30	24.5000495
884.04	24.62465958
884.77	24.57905962
885.51	24.67089343
886.25	24.68935174
886.99	24.53006378
887.72	24.42461831
888.46	24.4450179
889.20	24.65990031
889.94	24.81057827
890.67	24.82578397
891.41	24.68599444
892.15	24.74223141
892.88	24.80493646
893.62	24.56447437
894.36	24.60411062
895.09	24.73300878
895.83	24.74246749
896.56	24.6188208
897.30	24.81452106
898.04	24.87725802
898.77	24.52401451
899.51	24.7009975
900.24	24.7260781
900.98	24.69210835
901.72	24.70877944
902.45	24.75282614
903.19	24.8960424
903.92	24.76684094
904.66	24.92596338
905.39	24.86139401
906.13	24.96200562
906.86	24.88500928
907.60	24.68534825
908.33	24.97526181
909.07	25
909.80	24.9469796
910.54	24.88162962
911.27	24.94808198
912.01	25.02724828
912.74	25.06839219
913.48	24.91651086
914.21	25.17960989
914.95	24.94161948
915.68	24.94391803
916.41	24.93379036
917.15	25.05246961
917.88	25.19730527
918.62	24.96116596
919.35	25.16461873
920.08	25.16962682
920.82	25.06252876
921.55	25.2274649
922.28	25.14219033
923.02	25.20214088
923.75	25.0779786
924.48	25.11833817
925.22	25.17328388
925.95	25.34956887
926.68	25.25766523
927.42	25.31432448
928.15	25.05213633
928.88	25.30721772
929.61	25.1272748
930.35	25.23037076
931.08	25.21434164
931.81	25.21273008
932.54	25.29538876
933.28	25.23242027
934.01	25.18069392
934.74	25.39932357
935.47	25.5108239
936.20	25.28250721
936.94	25.2369519
937.67	25.33185659
938.40	25.36084334
939.13	25.42823681
939.86	25.31965411
940.59	25.45676752
941.33	25.45178123
942.06	25.47890291
942.79	25.37015102
943.52	25.80264494
944.25	25.48161554
944.98	25.65580873
945.71	25.58735855
946.44	25.35257095
947.17	25.66463637
947.90	25.43530102
948.63	25.65871961
949.37	25.4921096
950.10	25.44938894
950.83	25.67083837
951.56	25.45799762
952.29	25.41289781
953.02	25.55873653
953.75	25.73426994
954.48	25.51321268
955.21	25.51463764
955.94	25.56391292
956.67	25.68240379
957.40	25.8120343
958.13	25.66004971
958.85	25.66456059
959.58	25.69267166
960.31	25.69576991
961.04	25.70754334
961.77	25.6027326
962.50	25.77075516
963.23	25.72311205
963.96	25.81591894
964.69	25.79966809
965.42	25.82993948
966.14	25.78159491
966.87	25.76737002
967.60	26.02816601
968.33	25.8609228
969.06	25.9525542
969.79	25.72266565
970.51	25.81242993
971.24	25.95705067
971.97	25.8663596
972.70	26.15353814
973.43	25.8974997
974.15	25.91230491
974.88	25.83329007
975.61	26.01585685
976.34	25.77811733
977.06	26.02745238
977.79	26.0237525
978.52	25.94259403
979.25	26.1427525
979.97	25.96042498
980.70	26.17747026
981.43	25.9697645
982.15	25.95294988
982.88	26.02940329
983.61	25.93945316
984.33	26.15076947
985.06	26.14279473
985.79	26.12622994
986.51	26.09634484
987.24	26.19388828
987.97	26.09663296
988.69	26.09756876
989.42	26.20730207
990.14	26.06733792
990.87	25.94869915
991.60	25.99725443
992.32	26.28068179
993.05	26.26016357
993.77	-39.28571429
994.50	475
995.22	160.71428571
995.95	108.33333333
